,heartrate,steps_window_12
2024-12-09 13:10:00,-0.9432903287151434,-0.7565380145720539
2024-12-09 13:20:00,-0.9829588130622013,-0.7488284536953739
2024-12-09 13:30:00,-1.0018586152549114,-0.7423103704087262
2024-12-09 13:40:00,-1.0373974777512474,-0.7341102011126209
2024-12-09 13:50:00,-1.032092270118205,-0.7341102011126209
2024-12-09 14:30:00,-1.0276310727904223,-0.7341102011126209
2024-12-09 17:40:00,-1.0305248224084442,-0.7341102011126209
2024-12-09 17:50:00,-1.0663221913908667,-0.7120328222384917
2024-12-09 18:30:00,-1.159163053000133,-0.6458006856161038
2024-12-09 18:50:00,-1.1705451348310225,-0.6407544275877314
2024-12-09 22:20:00,-1.2649108457542897,-0.6082340980715535
2024-12-09 23:50:00,-1.307339109829646,-0.5995433203560233
2024-12-10 00:30:00,-1.2609599783098377,-0.6188873094647843
2024-12-10 00:40:00,-1.260844258188375,-0.6441185996066461
2024-12-10 02:00:00,-1.2759330954823502,-0.644118599606646
2024-12-10 02:10:00,-1.273594842442785,-0.6504264221421117
2024-12-10 02:40:00,-1.2519821499831814,-0.6567342446775774
2024-12-10 03:40:00,-1.2283154120357818,-0.6567342446775774
2024-12-10 03:50:00,-1.1970009072407546,-0.6567342446775774
2024-12-10 05:00:00,-1.1851847629671657,-0.6567342446775774
2024-12-10 05:10:00,-1.1608290370154768,-0.6567342446775774
2024-12-10 06:10:00,-1.1412962270938227,-0.6567342446775774
2024-12-10 06:20:00,-1.1521822375616229,-0.651687986649205
2024-12-10 06:30:00,-1.123069007598926,-0.6431373827677962
2024-12-10 06:40:00,-1.1459825449758043,-0.6172052234553268
2024-12-10 06:50:00,-1.1079212264705225,-0.6161959718496525
2024-12-10 11:40:00,-1.0736605549308675,-0.6176257449576913
2024-12-10 11:50:00,-1.0497549678086506,-0.6239335674931568
2024-12-10 12:00:00,-1.02193363219538,-0.6239335674931565
2024-12-10 12:10:00,-1.0207451278879756,-0.6239335674931565
2024-12-10 12:20:00,-1.0336518625399116,-0.5886097612945499
2024-12-10 12:30:00,-1.0158767240935702,-0.5608553421385014
2024-12-10 12:40:00,-0.8289001067300612,-0.6358132999349504
2024-12-10 12:50:00,-0.8235206212042999,-0.6456605117819822
2024-12-10 15:30:00,-0.9880070881522748,-0.5863669799486065
2024-12-10 16:00:00,-0.9733775761944932,-0.5939363669911651
2024-12-10 16:10:00,-1.0034184702591122,-0.599663469356699
2024-12-10 16:20:00,-1.0189205158053056,-0.6095307060371771
2024-12-10 16:30:00,-1.123998506957232,-0.5924545293161667
2024-12-10 16:40:00,-1.2112657275807397,-0.5726299442047038
2024-12-10 16:50:00,-1.2521916150356294,-0.546557611058113
2024-12-10 19:30:00,-1.2113690757813826,-0.5465576110581131
2024-12-10 19:40:00,-1.1193547278083145,-0.5541269981006718
2024-12-10 19:50:00,-1.0330479564627915,-0.5569865443167494
2024-12-10 20:00:00,-1.017870239716264,-0.5305777939682671
2024-12-10 20:10:00,-0.9558065447837307,-0.5280546649540808
2024-12-10 20:20:00,-0.8845262573177906,-0.5103927618547774
2024-12-10 22:10:00,-0.8645503419858812,-0.5015618103051257
2024-12-10 22:20:00,-0.9533406567163715,-0.46161226758051066
2024-12-10 23:40:00,-0.9722619897842153,-0.4473145365001223
2024-12-10 23:50:00,-0.878819798301928,-0.48299878970075566
2024-12-11 00:00:00,-0.7812566877705336,-0.5120748478642352
2024-12-11 01:10:00,-0.7787741552034936,-0.5272136219493522
2024-12-11 01:20:00,-0.7906974753888649,-0.5294564032952955
2024-12-11 02:40:00,-0.8062245856077904,-0.5339419659871821
2024-12-11 02:50:00,-0.8568652039231834,-0.533941965987182
2024-12-11 04:10:00,-0.8909873348356973,-0.5339419659871821
2024-12-11 04:20:00,-0.9085909783453319,-0.533941965987182
2024-12-11 05:30:00,-0.9266769134579718,-0.533941965987182
2024-12-11 05:40:00,-0.9500077697532787,-0.533941965987182
2024-12-11 06:50:00,-0.9237641260135168,-0.5415113530297406
2024-12-11 07:00:00,-0.9789674767310078,-0.5423523960344694
2024-12-11 11:10:00,-0.9151154394979613,-0.6009450586972377
2024-12-11 11:20:00,-0.9078611485139735,-0.6436980781042818
2024-12-11 11:30:00,-0.9714254593198509,-0.6424365135971887
2024-12-11 11:40:00,-1.0493144347179373,-0.6387118945762473
2024-12-11 11:50:00,-0.9862033124828009,-0.6558932016728486
2024-12-11 17:00:00,-0.9210071024061077,-0.6903759648667267
2024-12-11 17:10:00,-0.8934566623242245,-0.7460950639300055
2024-12-11 17:20:00,-0.9224423876647487,-0.7425206311599085
2024-12-11 17:30:00,-0.9688900218397365,-0.7381952671355894
2024-12-11 17:40:00,-0.9716154615309984,-0.737474373131536
2024-12-11 17:50:00,-1.005120948179674,-0.7324281151031635
2024-12-11 18:40:00,-1.1047862730581217,-0.6115281831734078
2024-12-11 18:50:00,-1.1406336142745617,-0.5650605571621452
2024-12-11 19:00:00,-1.1360796685615813,-0.556650127114858
2024-12-11 19:10:00,-1.083525783557354,-0.5549680411054005
2024-12-11 19:20:00,-0.9931994561947953,-0.5549680411054005
2024-12-11 19:30:00,-0.9321321527478018,-0.5549680411054005
2024-12-11 19:40:00,-0.9007028166187238,-0.5549680411054004
2024-12-11 22:30:00,-0.8213015423775395,-0.6026271447066954
2024-12-11 22:40:00,-0.7836360713231602,-0.6276581865140982
2024-12-11 22:50:00,-0.7097920390224786,-0.6844886638336254
2024-12-11 23:00:00,-0.7230550581050794,-0.6844886638336256
2024-12-11 23:30:00,-0.728119119936618,-0.6844886638336256
2024-12-11 23:40:00,-0.7478327892093962,-0.6844886638336256
2024-12-11 23:50:00,-0.7603120844371187,-0.6844886638336256
2024-12-12 00:50:00,-0.7240497845362758,-0.6903759648667267
2024-12-12 01:00:00,-0.7153685356822083,-0.6947013288910461
2024-12-12 01:10:00,-0.6971620276688154,-0.7052343912836011
2024-12-12 02:50:00,-0.6987294753785782,-0.708878910970759
2024-12-12 03:00:00,-0.698874162859482,-0.7088789109707588
2024-12-12 03:10:00,-0.6165201519571035,-0.7677519213017704
2024-12-12 04:20:00,-0.5873331695942716,-0.7971884264672761
2024-12-12 04:30:00,-0.5366054708505622,-0.8184948492537373
2024-12-12 05:40:00,-0.4767758577990524,-0.8434457917273565
2024-12-12 06:50:00,-0.49486179291169236,-0.8434457917273568
2024-12-12 07:00:00,-0.4978761154304629,-0.8434457917273565
2024-12-12 07:10:00,-0.4895565852786499,-0.8434457917273566
2024-12-12 07:50:00,-0.5718193617973383,-0.8030757275003771
2024-12-12 08:00:00,-0.6005999713561176,-0.7803675663727014
2024-12-12 09:10:00,-0.5485124782317127,-0.7803675663727014
2024-12-12 09:20:00,-0.60258920367839,-0.7502582268034128
2024-12-12 09:30:00,-0.7907392034673034,-0.6540008549122088
2024-12-12 09:40:00,-0.916164835603012,-0.5649671079393973
2024-12-12 09:50:00,-1.0660038758863553,-0.5053465038264052
2024-12-12 12:10:00,-1.0210060693261103,-0.5053465038264052
2024-12-12 12:20:00,-0.9761773186645973,-0.5036644178169475
2024-12-12 15:50:00,-0.9423926286037938,-0.5019823318074903
2024-12-12 17:20:00,-0.9587546277737806,-0.48263834269872935
2024-12-12 17:30:00,-1.0166162231452587,-0.4689013069548266
2024-12-12 17:40:00,-1.0138085688828367,-0.4703964945187888
2024-12-12 17:50:00,-1.0257251905737206,-0.46581748260415473
2024-12-12 18:00:00,-1.1278769879060864,-0.45151975152376606
2024-12-12 18:30:00,-1.2156698924579195,-0.43638097743864884
2024-12-12 18:40:00,-1.1973976394624277,-0.4516399005244414
2024-12-12 18:50:00,-1.2571580086803902,-0.4784331276750856
2024-12-12 19:00:00,-1.264271809824699,-0.4784331276750856
2024-12-12 19:10:00,-1.1908859750176453,-0.5011412888027611
2024-12-12 19:20:00,-1.229346269685747,-0.4975368187824953
2024-12-12 19:30:00,-1.221539224149328,-0.5132763378709904
2024-12-12 19:40:00,-1.1475954533630015,-0.5381471810108256
2024-12-12 21:50:00,-1.1425313915314628,-0.5381471810108256
2024-12-12 22:00:00,-1.122998581609811,-0.5394928498183914
2024-12-12 22:10:00,-1.0814341499152316,-0.5418718000317674
2024-12-12 22:20:00,-1.1131627036918892,-0.535287634794748
2024-12-12 22:30:00,-1.0379031085915,-0.5426327437027123
2024-12-12 22:40:00,-1.0693264160755414,-0.5188031919020649
2024-12-12 23:20:00,-1.0664326664575197,-0.5188031919020649
2024-12-12 23:30:00,-1.0610068859237265,-0.5188031919020649
2024-12-13 00:40:00,-1.0471410023373715,-0.5188031919020649
2024-12-13 00:50:00,-0.9619889748870375,-0.5546876934371574
2024-12-13 02:00:00,-0.9504484258151639,-0.5583322131243155
2024-12-13 02:10:00,-0.9443393988437855,-0.5583322131243151
2024-12-13 02:20:00,-0.976431885926991,-0.5583322131243152
2024-12-13 03:30:00,-1.003741647947075,-0.5583322131243152
2024-12-13 04:20:00,-0.9756361047820351,-0.5736812479606148
2024-12-13 04:30:00,-0.9814236040180829,-0.5970201913418374
2024-12-13 05:30:00,-1.000293262985599,-0.597020191341837
2024-12-13 06:40:00,-0.9918454432673861,-0.6131682170326289
2024-12-13 06:50:00,-1.0383002527603094,-0.6190555180657301
2024-12-13 07:30:00,-0.9588074005302248,-0.6451699033625571
2024-12-13 07:40:00,-0.86530053229286,-0.6760782337863382
2024-12-13 09:20:00,-0.8285147737557508,-0.6725458531664775
2024-12-13 09:30:00,-0.8067434418081632,-0.6634625887154071
2024-12-13 09:40:00,-0.787636183300928,-0.6544914633316341
2024-12-13 09:50:00,-0.7701867515181321,-0.6480835166289387
2024-12-13 10:00:00,-0.7081985007720671,-0.6466417286208322
2024-12-13 10:10:00,-0.6810064617478043,-0.6380630899725994
2024-12-13 10:20:00,-0.8502009125106087,-0.5443708992458183
2024-12-13 10:30:00,-0.9644595779381476,-0.470863740632527
2024-12-13 11:30:00,-1.056244219787554,-0.22219535890106454
2024-12-13 11:40:00,-1.160466015262157,0.15347051654443739
2024-12-13 13:10:00,-1.172534256275521,0.28186974859969105
2024-12-13 16:40:00,-1.133543414817781,0.29385461141707564
2024-12-13 16:50:00,-1.1849950846372626,0.3356965009023301
2024-12-13 17:00:00,-1.2768334749467318,0.4214828873846614
2024-12-13 18:20:00,-1.3480124811760381,0.4685812956494705
2024-12-13 18:30:00,-1.2953824099982565,0.4685812956494705
2024-12-13 18:40:00,-1.248361849488744,0.47879396070689073
2024-12-13 18:50:00,-1.3292222720698346,0.5018625688365929
2024-12-13 19:00:00,-1.2527074402174543,0.507389422867668
2024-12-13 19:10:00,-1.1475411218165932,0.507269273866992
2024-12-13 19:20:00,-1.030003213224561,0.5022230158386197
2024-12-13 19:30:00,-0.9304099972042905,0.5022230158386197
2024-12-13 19:40:00,-0.7516816859751663,0.43493957546032086
2024-12-13 23:50:00,-0.6053222817287223,0.32980919986922896
2024-12-14 00:00:00,-0.6190675924143264,0.32980919986922924
2024-12-14 01:00:00,-0.5890727646429038,0.32260025982869694
2024-12-14 01:10:00,-0.5981992057458991,0.31971668381248436
2024-12-14 02:10:00,-0.5998872263564107,0.31971668381248436
2024-12-14 02:20:00,-0.622554931697586,0.31971668381248436
2024-12-14 03:40:00,-0.6611382599378864,0.31971668381248436
2024-12-14 04:30:00,-0.6882671626068443,0.31971668381248436
2024-12-14 05:40:00,-0.6962249740564069,0.31971668381248436
2024-12-14 06:40:00,-0.7069559622232404,0.31971668381248436
2024-12-14 06:50:00,-0.7168429400848162,0.31971668381248436
2024-12-14 07:50:00,-0.7041827855059695,0.31971668381248436
2024-12-14 10:10:00,-0.6645143011589116,0.31971668381248436
2024-12-14 10:20:00,-0.6498733060677261,0.32139876982194177
2024-12-14 11:30:00,-0.6748491212232749,0.32476294184085663
2024-12-14 11:40:00,-0.6779840166428004,0.32476294184085663
2024-12-14 11:50:00,-0.6939823181024392,0.3267814450522054
2024-12-14 12:00:00,-0.8023039227116024,0.3582644881958843
2024-12-14 12:10:00,-0.9092883753236329,0.3836359521718681
2024-12-14 12:20:00,-0.94864649210563,0.39372846822861296
2024-12-14 12:30:00,-1.0488199072430242,0.43830374747923573
2024-12-14 12:40:00,-1.0725078448213226,0.4450320915170658
2024-12-14 13:30:00,-1.0674437829897838,0.4450320915170658
2024-12-14 13:40:00,-1.0370594120005476,0.4450320915170661
2024-12-14 13:50:00,-0.9931708761272088,0.4450320915170658
2024-12-14 14:20:00,-1.0595513304273465,0.4743484476818963
2024-12-14 14:30:00,-0.975363558093498,0.4778327687014865
2024-12-14 14:40:00,-0.8783701952456687,0.4826687659786768
2024-12-14 14:50:00,-0.8655517887345849,0.49717675781024745
2024-12-14 16:50:00,-0.831550230722822,0.49717675781024745
2024-12-14 17:00:00,-0.6670828836622363,0.45302200006198867
2024-12-14 17:10:00,-0.6337765649006499,0.426739406164216
2024-12-14 17:20:00,-0.5095910465432658,0.369758742593844
2024-12-14 17:30:00,-0.3658304470374071,0.27668331673719737
2024-12-14 17:40:00,-0.2384650281248257,0.2211043915080399
2024-12-14 17:50:00,-0.04439318370280788,0.17645902534035585
2024-12-14 19:20:00,-0.027667310910636324,0.1616005989234822
2024-12-14 19:30:00,0.07950697042590729,0.10861488962557166
